village_name,school,hospital,park,retail
蔡边村村民委员会,385,42,27,1151
水口村村民委员会,429,43,30,1346
洋乌村村民委员会,318,35,36,787
洋坑塘村村民委员会,318,35,37,720
松柏朗村村民委员会,419,44,39,1101
黎贝岭村村民委员会,438,49,34,1205
佛子凹村村民委员会,399,42,39,1136
松木山村村民委员会,75,12,13,341
犀牛陂村村民委员会,60,18,7,433
水平村村民委员会,44,8,7,253
石厦村村民委员会,366,24,38,893
杨涌村村民委员会,435,34,40,1049
沙步村村民委员会,414,34,41,1134
新马莲村村民委员会,150,20,30,563
罗马村村民委员会,83,9,10,384
荔横村村民委员会,278,30,17,764
浮岗村村民委员会,189,23,13,560
松岗村村民委员会,143,17,15,456
上元村村民委员会,153,21,14,458
重河村村民委员会,217,24,16,601
清厦村村民委员会,254,37,16,806
大利村村民委员会,212,36,15,648
三星村村民委员会,200,35,13,725
谢坑村村民委员会,237,40,18,849
三中村村民委员会,132,18,35,666
青皇村村民委员会,89,23,15,522
林村社区居民委员会,146,14,5,429
四村社区居民委员会,306,24,30,890
雁田村村民委员会,410,27,20,703
官井头村村民委员会,722,36,47,835
油甘埔村村民委员会,399,26,29,800
凤德岭村村民委员会,293,29,11,735
塘沥村村民委员会,233,27,11,774
黄洞村村民委员会,197,24,11,794
竹塘村村民委员会,174,23,11,763
三联村村民委员会,198,26,17,812
五联村村民委员会,105,20,10,284
天堂围村村民委员会,253,24,22,860
马蹄岗村村民委员会,204,30,23,667
新塘村村民委员会,246,29,32,774
元岭村村民委员会,240,27,12,555
金桔村村民委员会,229,25,24,541
鸡翅岭村村民委员会,149,21,24,420
大沙村村民委员会,194,23,22,491
连平村村民委员会,123,18,40,390
梅林村村民委员会,194,22,29,551
太公岭村村民委员会,189,22,29,545
百花洞村村民委员会,205,24,42,534
矮岭冚村村民委员会,196,23,8,511
大岭村村民委员会,109,17,38,404
水朗村村民委员会,58,17,35,337
大塘村村民委员会,229,25,28,650
杨屋村村民委员会,51,10,14,300
颜屋村村民委员会,51,10,15,271
乌沙社区居民委员会,583,43,39,1500
陈村社区居民委员会,213,27,44,975
黄村社区居民委员会,280,36,43,1070
新联社区居民委员会,121,18,16,800
南面社区居民委员会,286,45,46,637
寮厦社区居民委员会,396,32,31,933
新塘社区居民委员会,257,28,32,815
涌口社区居民委员会,371,32,30,877
杨公洲村村民委员会,351,28,26,770
民田村村民委员会,111,21,10,645
大泥村村民委员会,89,17,8,598
福禄沙村村民委员会,49,5,3,179
西大坦村村民委员会,37,15,2,311
穗丰年村村民委员会,55,13,9,478
稔洲村村民委员会,358,51,47,1005
西太隆村村民委员会,104,21,10,609
南城村村民委员会,265,36,18,561
北永村村民委员会,251,32,29,582
厚德村村民委员会,210,34,31,501
蔡白村村民委员会,284,40,22,632
南丫村村民委员会,143,29,22,550
九曲村村民委员会,770,62,39,958
大罗沙村村民委员会,123,31,18,366
小河村村民委员会,253,33,31,543
昌平村村民委员会,762,62,39,940
大岭丫村村民委员会,443,42,35,740
梅沙村村民委员会,79,26,10,274
新基村村民委员会,137,21,24,227
南洲村村民委员会,168,31,28,328
聚龙江村村民委员会,164,26,14,336
洲湾村村民委员会,129,21,11,247
寮厦村村民委员会,117,18,11,258
杜屋村村民委员会,162,22,13,265
袁家涌村村民委员会,203,32,9,727
吴家涌村村民委员会,198,31,9,744
鹤田村村民委员会,763,62,39,929
中堂村村民委员会,143,16,5,372
蕉利村村民委员会,210,30,13,646
槎滘村村民委员会,166,17,6,489
冼沙村村民委员会,206,42,15,989
下江城村村民委员会,0,0,0,0
